Canonical_SMILES,AMES,BBB,Bioavailability,Caco2,Clearance_H.,Clearance_M.,CYP2C9_Sub.,CYP2C9_In.,CYP2D6_Sub.,CYP2D6_In.,CYP3A4_Sub.,CYP3A4_In.,DILI,Half_Life,hERG,HIA_Hou,LD50_Zhu,Lipophilicity,Pgp,PPBR,Solubility,VDss
N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,0.560090202,0.825081448,0.81865577,-5.171667349,33.05632695,31.44210678,0.22378903,0.619454514,0.23499064,0.167784422,0.631930941,0.654355076,0.773074921,12.9393454,0.831397498,0.964882232,3.438147133,2.596353173,0.889493335,89.14732741,-4.432003486,3.91331535
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0.53223218,0.897633673,0.856222662,-5.150272278,19.15896212,20.80303849,0.233485255,0.850179585,0.158010852,0.108595182,0.673373983,0.403171142,0.845796734,14.44909219,0.809864866,0.968274285,2.606627388,3.303688417,0.906959581,98.00085331,-4.945552221,3.548512526
CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,0.455861885,0.864442243,0.815173006,-5.159314071,38.32103167,26.55592478,0.221598798,0.490916125,0.163729266,0.161982524,0.563392302,0.715795555,0.873993966,17.0739878,0.81380943,0.964864953,2.952815304,3.359448269,0.918507683,97.52602748,-4.855323329,7.049545805
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,0.607825393,0.867560636,0.834649465,-5.097665435,46.952884,44.74281299,0.233008063,0.631711585,0.176344375,0.120698281,0.610095477,0.512592615,0.682750566,25.642342,0.757574261,0.964893305,2.820738434,2.447830172,0.878439053,90.37047279,-2.577811018,4.49233947
C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,0.112046046,0.680839303,0.852811858,-5.084161574,23.02679215,8.0014725,0.204307541,0.256655727,0.193911398,0.734081052,0.529456566,0.357602904,0.146007546,12.43466592,0.729066256,0.969709007,2.475169073,2.61582394,0.353776377,95.49530833,-2.582495751,2.523931465
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,0.404948837,0.910929414,0.831790539,-4.934417108,35.04922362,39.98903848,0.217873924,0.682018881,0.157685185,0.104891304,0.512476443,0.540918929,0.871371336,14.09786728,0.803203226,0.968263405,2.634026033,2.954950321,0.893944444,95.97181652,-3.043786441,4.566296615
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.246531698,0.899707549,0.816543678,-5.017932484,48.53533513,31.53605578,0.201090995,0.638823376,0.186763334,0.529198108,0.604318312,0.656777398,0.272949201,17.31223753,0.83158512,0.965495819,2.652594196,3.498871853,0.884932549,96.5527503,-4.336856531,7.146357358
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,0.495704002,0.537697512,0.770660165,-5.120740617,23.43412187,23.53664758,0.250459787,0.54299401,0.15335704,0.104069877,0.522455149,0.164881502,0.850075299,15.4008958,0.332320397,0.935424508,2.83075772,2.318815656,0.875410414,94.17795455,-6.182989895,5.124209507
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc([131I])c(=O)c([131I])c-2oc2c([131I])c(O)c([131I])cc12,0.466026687,0.535049304,0.767286029,-5.120740617,23.42793958,24.10895652,0.249000473,0.563013764,0.147398286,0.119628736,0.524095762,0.189398764,0.847297805,15.70793332,0.332320397,0.940377842,2.875447379,2.375075573,0.884849484,93.41159485,-6.230943142,5.124209507
CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,0.3672896,0.627393333,0.864258449,-4.878547875,17.37886269,8.640907055,0.194808569,0.497280071,0.143193457,0.147151629,0.465448518,0.708000987,0.864468264,7.23565562,0.509773339,0.969711167,2.438826422,0.763006067,0.799455722,97.50990164,-3.10068112,1.334827197
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,0.287209114,0.918153352,0.792553378,-4.897438015,36.44361546,45.56173232,0.23564921,0.547338606,0.229474595,0.85542668,0.446937463,0.64350854,0.296725237,11.75404738,0.841758393,0.967959164,2.720757084,2.989326421,0.861205531,96.93235477,-3.816313229,3.628910268
Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,0.571265968,0.827528812,0.868205794,-5.114249851,22.24408441,9.748815613,0.234131877,0.487552765,0.167720687,0.102379586,0.421097916,0.166854149,0.796214274,4.70497247,0.516614648,0.969434646,2.384509816,1.350653419,0.825654558,98.63530336,-3.417912254,1.517564223
[Rb],0.179375216,0.942689334,0.854340003,-4.512421161,21.3258726,38.11701238,0.196679283,0.091366006,0.160281975,0.085528296,0.400704527,0.089383846,0.332680081,17.1304277,0.205896723,0.967043366,2.31324459,2.671931268,0.071917941,87.91086093,-2.830476763,2.654993679
[82Rb+],0.155138332,0.933968366,0.843273836,-4.484955947,21.10420382,32.5499117,0.193491921,0.087847955,0.159747614,0.080749591,0.404007474,0.087529817,0.162391171,18.90000744,0.209804209,0.956212591,2.152366021,1.930009195,0.074928712,82.14164191,-1.094288211,2.535762286
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.745525015,0.178855488,0.52196602,-6.336728227,39.39018478,32.75664205,0.202862507,0.128831657,0.15315191,0.076024707,0.442261927,0.223568288,0.833133378,17.55316595,0.642922886,0.910933734,2.787863031,2.246819065,0.664678737,87.14443712,-2.073456438,2.820074744
CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,0.248383362,0.885703269,0.854351128,-5.056681995,19.19205471,31.47836427,0.234659746,0.478584737,0.152153314,0.07230409,0.632670804,0.32565489,0.194766345,13.40004377,0.714042813,0.968553472,2.376191328,1.706028993,0.690682228,97.54100887,-3.82825152,1.521824556
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,0.247000454,0.936088066,0.848139533,-4.774670664,21.65598669,23.02331856,0.18792922,0.470710262,0.231724032,0.234088461,0.43840371,0.501478114,0.234911633,14.62351451,0.697225581,0.969709405,2.423921687,3.034896764,0.507895918,96.19267053,-2.713108954,2.461261564
O=P([O-])(O)CN(CCN(CP(=O)([O-])O)CP(=O)(O)O)CP(=O)([O-])O.[153Sm+3],0.375684363,0.736274168,0.786839446,-5.567517358,21.88459722,29.16175358,0.199307805,0.11505881,0.188622626,0.084617177,0.459354324,0.103796191,0.598034202,45.79116185,0.340545557,0.856506788,2.355858777,1.555164022,0.145759401,73.87759215,-1.570379677,1.040658175
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,0.238928961,0.888118435,0.777234107,-5.163058597,25.29812923,26.97697276,0.205848961,0.167005095,0.283132316,0.210032155,0.529654194,0.325232078,0.207629709,11.79427085,0.757018966,0.968550945,2.969578853,2.311568838,0.403431322,85.28714466,-2.711745315,3.843043666
C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,0.474523051,0.75123345,0.833969976,-5.510700423,25.1629681,17.78807717,0.195838221,0.10886864,0.172744977,0.069937891,0.461669934,0.137724847,0.637452353,13.58019248,0.288311004,0.958506352,2.395009457,2.193676597,0.099727917,90.37417452,-1.647116338,4.871681432
CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.245879845,0.617239085,0.795180474,-5.459065004,42.40422389,27.10836099,0.192306283,0.1660857,0.162409044,0.085438064,0.584614935,0.411658218,0.801204432,22.69475628,0.594418162,0.96421659,2.945249453,1.81600198,0.600684271,89.5252457,-2.338593678,3.485457148
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0.218526661,0.921158059,0.747197858,-5.032261748,43.23937561,22.98899175,0.209871131,0.116141689,0.203546142,0.119778522,0.635865479,0.197075425,0.158641503,22.5008285,0.394751991,0.962497455,2.614419111,1.999175862,0.176593319,89.71892036,-2.074239515,2.753658958
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,0.100072985,0.811160173,0.826886564,-4.795016168,29.94090481,39.09203958,0.167499254,0.323180432,0.154124273,0.066544736,0.707319543,0.380941758,0.578044767,12.15497038,0.329092646,0.969144394,2.424820277,3.027192451,0.809233629,94.60360019,-3.975764277,4.441225838
O=[Se](=O)(O)O,0.179878575,0.927536805,0.859312064,-4.625464476,21.29853548,26.87897341,0.185363456,0.086853173,0.17938845,0.059166585,0.356962368,0.085747734,0.396520897,14.67237224,0.194558856,0.960876494,2.172846232,2.270513458,0.078455393,87.86931687,-0.704393752,1.325431949
O=[Se](O)O,0.216330697,0.931041035,0.857799328,-4.563935863,24.03776026,31.73394363,0.184223437,0.095539899,0.182177054,0.061247026,0.395811916,0.084839906,0.34981564,16.75690344,0.192747302,0.964330036,2.152496956,2.308741265,0.073955864,88.13634399,-1.127361868,1.360515828
S=[Se]=S,0.218206631,0.937273168,0.840005756,-4.474199165,23.2175008,37.08831505,0.191210762,0.098386439,0.164488953,0.075349121,0.391113632,0.092057102,0.607077138,21.05601113,0.188549357,0.964984178,2.481640414,2.69159847,0.079415073,87.83310931,-1.913409379,2.928425603
C[Se]CC[C@H](N)C(=O)O,0.157797527,0.888748375,0.86104168,-4.798355008,17.72694797,24.05729056,0.238347008,0.107352503,0.215063724,0.067546971,0.386681645,0.09111996,0.157133404,12.03284998,0.294410216,0.967550839,2.060763601,1.141611568,0.082945442,89.52395555,-1.556117294,0.876163409
C[75Se]CC[C@H](N)C(=O)O,0.173564375,0.901051111,0.860706796,-4.797811341,17.90645662,26.24352865,0.238853433,0.102778851,0.208436168,0.076972226,0.389311792,0.086499331,0.15336512,14.6100203,0.294410216,0.966939659,2.080163017,1.090824397,0.082680418,89.36094038,-1.512983706,0.876163409
CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.409108898,0.900744971,0.820817232,-4.972666077,27.36001345,36.73908049,0.225678261,0.637586544,0.153340114,0.121418773,0.469397589,0.482163353,0.799218687,10.30394104,0.783033029,0.964531159,2.445074071,3.042216098,0.901745151,96.20010407,-3.920815694,2.309568825
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.358327489,0.915416634,0.819768749,-4.984772103,30.7031169,37.0251839,0.208784936,0.651427406,0.14300795,0.106032497,0.598727655,0.737301012,0.864905009,10.23407248,0.418749544,0.967682289,2.588696672,2.917234048,0.847797536,96.14485748,-3.520563321,5.480806602
COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,0.494445043,0.785286354,0.792513056,-5.220424012,35.6160022,40.66232468,0.222709032,0.434563598,0.243207715,0.137556786,0.658674063,0.457331679,0.75750261,32.29585607,0.747444317,0.948782642,2.969594246,2.481369122,0.890324051,91.44430344,-3.760050353,3.738390061
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,0.763237545,0.850330503,0.859260912,-5.041781164,21.0438158,19.99979245,0.207290265,0.753939437,0.17699104,0.245208517,0.605480189,0.611456103,0.88085803,17.90994205,0.759681607,0.967064557,3.710108631,2.932406193,0.882919978,96.53474799,-2.915499489,5.92538895
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(=O)O)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C,0.186867186,0.213902634,0.392568688,-6.313678829,63.90546214,42.53598279,0.25552997,0.138047745,0.238868166,0.118863715,0.516531249,0.165828625,0.735894131,95.20184572,0.787730207,0.14922814,3.315992481,-0.572764405,0.281688953,59.65935595,-2.678194046,4.531590891
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)[O-])c1,0.195283584,0.805732861,0.777906837,-5.29570563,29.41504162,45.23575116,0.207602001,0.26413222,0.180961134,0.10735358,0.49149426,0.253616782,0.550971792,12.23201066,0.781174951,0.952989842,2.499944097,0.971213379,0.855361706,90.46303045,-1.934978859,1.524545984
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,0.455507119,0.833105916,0.827512481,-5.095591171,29.45356334,21.1951744,0.185388933,0.879986187,0.155267435,0.908372115,0.547125828,0.873681831,0.827857991,10.60719328,0.862441512,0.96517645,2.662998246,3.268454614,0.935483355,97.32183295,-5.237118405,4.23562983
CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](C)NC1=O,0.515177792,0.409479947,0.553866686,-6.301163875,42.83626366,50.03168143,0.257941254,0.210625055,0.309182995,0.105239263,0.597593066,0.763460462,0.828490445,22.71518895,0.723419472,0.644750177,3.095665163,1.426626505,0.416071988,74.48591142,-2.243725596,4.038322936
C=CCN.ClCC1CO1,0.889546451,0.938304111,0.86560336,-4.724265953,26.38926861,21.68372777,0.190349364,0.091458262,0.207573114,0.120523921,0.492163602,0.146376305,0.144751695,12.59284901,0.299119423,0.965124458,2.555306164,2.230631935,0.08911283,92.50543735,-0.676958042,3.384960712
O[SiH3],0.217473521,0.941475796,0.864700632,-4.567376846,28.38712833,35.61835648,0.202139312,0.101468854,0.161339281,0.065559384,0.424211955,0.091661973,0.199547498,14.60752397,0.200856954,0.967442056,2.219992176,1.9224454,0.085599059,90.82644054,-0.234393097,1.536250005
O.O=[Si]([O-])[O-].O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Al+3].[Al+3].[Mg+2].[Mg+2].[O-2].[O-2],0.550302862,0.913670229,0.837619354,-5.132637469,38.52197978,5.437052439,0.211314626,0.145612442,0.152089532,0.066597107,0.471519127,0.089616693,0.580743398,28.71601702,0.18540812,0.908161691,2.353521427,0.808699113,0.088379309,66.52094709,-3.434869798,1.05931129
[Ag],0.158042609,0.937313903,0.853658498,-4.503808695,21.21917388,37.63374977,0.194803662,0.088383664,0.159105732,0.080978656,0.404548919,0.086249278,0.164131393,17.41446384,0.205896723,0.967347566,2.15398424,2.63903769,0.074885214,90.12072452,-2.839145828,2.745430305
O=[N+]([O-])[O-].[Ag+],0.404266627,0.937952594,0.852850921,-4.634695897,25.2925374,34.3100746,0.191595359,0.087598132,0.17238421,0.071911272,0.393496544,0.086690036,0.220893261,16.22551602,0.197706325,0.967173002,2.131540107,2.799931962,0.076846352,90.82373008,-0.763855125,0.870925266
Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+],0.207038667,0.914843104,0.877424667,-4.903948914,32.63183627,22.7739826,0.193161846,0.172554735,0.174240729,0.10093324,0.424327354,0.149018719,0.837174893,11.69122777,0.260035387,0.968274776,2.21198595,2.408739508,0.176566853,91.61275107,-2.42826392,2.054594542
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,0.407890238,0.721885918,0.734564286,-5.120029213,41.93339232,45.72303848,0.227500292,0.672053019,0.175638591,0.09519677,0.664047118,0.858025952,0.81392626,0.0,0.617368419,0.959247537,2.882373987,2.704120617,0.852604513,95.55865745,-4.48455864,4.469702885
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O,0.156570694,0.19841346,0.494429558,-6.348101421,53.82918613,45.29657437,0.221298854,0.114641642,0.175658317,0.077953798,0.583658647,0.199897778,0.36259228,11.97875549,0.26080494,0.188039281,2.664794847,0.724363771,0.363456476,76.88043333,-5.325901746,4.231017573
CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.310799811,0.260947919,0.56000185,-6.574182192,51.79232087,35.01918335,0.265233489,0.331426803,0.189724002,0.089698344,0.532263033,0.21897793,0.861483286,24.29011349,0.77305839,0.272678423,2.676100773,0.718998872,0.294693145,79.46517236,-2.509892297,2.109660334
CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,0.224147293,0.846053453,0.804310839,-5.171490207,20.56441469,20.26041875,0.21811504,0.523991529,0.203590138,0.414238774,0.635344387,0.244018673,0.396065093,16.60012278,0.811229966,0.952821357,2.915193653,1.965775025,0.898356191,95.08321813,-4.787976777,3.456596307
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0.560080761,0.785697165,0.79016805,-5.06106176,42.8138138,52.50105553,0.248213271,0.850160963,0.160268019,0.271459789,0.47132556,0.838128199,0.865049115,13.26466236,0.39259115,0.964855195,2.777888646,2.474203488,0.829230458,98.73790362,-4.296709813,3.810817083
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC.[Na+],0.118626581,0.834087563,0.790224109,-5.271816858,16.7375364,59.15062259,0.199036014,0.365233109,0.178650169,0.155076913,0.542947109,0.408030934,0.449159634,12.69680767,0.466653404,0.930311254,1.916292303,2.894608539,0.735315994,87.08654091,-4.81268824,3.6117162
CC(=O)[O-].[Na+],0.158537974,0.938191698,0.856605689,-4.682502402,21.18538191,30.17748109,0.195322077,0.07738808,0.174626567,0.059037131,0.409297591,0.086808084,0.18741995,13.87427653,0.200514137,0.966862762,2.070243334,1.191375274,0.07214875,77.38316752,0.051144588,0.75408137
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Na+],0.232752921,0.830704848,0.825342622,-5.16107224,20.9652021,47.81212252,0.207267476,0.104144809,0.160365534,0.062869763,0.456313435,0.090092607,0.216378155,21.70785885,0.205895772,0.963726731,1.985976811,1.161219868,0.091673313,79.70844252,-0.292865229,1.017692758
O=C([O-])CC([S][Au])C(=O)[O-].[Na+].[Na+],0.223440324,0.887141027,0.838095482,-4.854288009,23.86695615,7.981158689,0.188276895,0.080705789,0.311571063,0.065310914,0.438382128,0.087284013,0.422715845,15.00765931,0.183058384,0.957515185,2.321810948,0.828787048,0.081776039,70.75942491,-1.15048127,0.293588688
O.O.O=S(=O)([O-])[S-].O=S(=O)([O-])[S-].[Au+].[Na+].[Na+].[Na+],0.274262628,0.922615979,0.845395164,-5.121236393,24.40476227,4.798065813,0.198600915,0.114063707,0.177372314,0.063478407,0.460538843,0.084963377,0.641970234,18.82728458,0.192417478,0.953507128,2.345253761,0.582508102,0.087936902,68.78297196,-0.95038889,0.662574354
O=S([O-])O.[Na+],0.146665294,0.935238583,0.851862771,-4.607978396,19.50595942,31.11104319,0.189208022,0.086610587,0.165446202,0.058779196,0.382625665,0.084333685,0.384759312,21.36229158,0.20599285,0.96621381,2.075704896,1.054859398,0.068012469,80.04246006,-0.125270399,1.08454185
[Na+].[Na+].[O-]B1OB2OB([O-])OB(O1)O2,0.277989796,0.906724276,0.847846736,-4.901675675,22.59749187,8.069300228,0.192516796,0.101893507,0.181218098,0.068735585,0.476344319,0.092626994,0.683341183,27.87197815,0.231263453,0.958145811,2.083993139,0.954135582,0.094260367,74.05629482,-0.705683746,0.965202795
CC1(C)[C@H]2CC[C@@]1(CS(=O)(=O)[O-])C(=O)C2.[Na+],0.289780614,0.861359635,0.823866762,-4.640783187,41.12566886,44.18749186,0.215140745,0.122394473,0.172207078,0.068046468,0.629107417,0.097956346,0.386631242,15.24998324,0.421601996,0.967644262,2.096235151,1.966913137,0.175455056,78.93633769,-0.862577526,1.704405735
[Na+].[Na+].[O]=[51Cr](=[O])([O-])[O-],0.202546151,0.932477909,0.85839112,-4.659736999,20.72904526,5.184840685,0.186024192,0.088053884,0.153393215,0.064965406,0.427996967,0.083529721,0.208761459,4.396821552,0.191810547,0.957238388,2.434505492,1.086817433,0.072403842,64.42670457,-1.52568165,1.272101538
O=C([O-])C[N+]12CC[N+]34CC(=O)[O][Fe-2]13([O]C(=O)C2)[O]C(=O)C4.[Na+],0.265344539,0.645503041,0.751170323,-5.277556669,39.8501326,23.59619944,0.241402891,0.114435233,0.180099092,0.079620706,0.527503454,0.102599327,0.682281869,15.95470558,0.397333836,0.834390649,2.419031037,0.920958066,0.159432088,76.60895676,-1.58936063,1.468715188
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.[Fe+3].[Fe+3].[Na+].[O-2].[O-2].[O-2],0.121372574,0.355240018,0.433631522,-6.909364523,59.24309707,35.96420131,0.206050444,0.086001333,0.15401271,0.06841814,0.535058645,0.115804516,0.27717386,20.16412528,0.438375742,0.114494753,2.204862922,0.184957307,0.123945881,61.58468013,-2.146341097,0.721817554
O=P([O-])([O-])OCC(O)CO.[Na+].[Na+],0.177960641,0.900447184,0.854608216,-4.946630988,18.305339,24.13670669,0.195732138,0.089517103,0.223698177,0.071597244,0.424558276,0.084584264,0.243140481,17.1930413,0.237186706,0.948116418,2.589417107,0.755151134,0.071136315,67.3781803,-0.231594061,0.891881436
[Na+].[OH-],0.151996765,0.931206524,0.848777902,-4.551211366,21.17461918,38.99974233,0.187789773,0.085344188,0.159608325,0.07802636,0.420724803,0.087440845,0.147079116,16.52512433,0.214755995,0.966151789,2.090881126,1.943034137,0.079478883,82.09315261,-0.432851158,2.607966891
CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+],0.124849062,0.918654949,0.834284116,-4.830984446,16.44668995,43.61147407,0.189363092,0.131678646,0.172114806,0.073218792,0.465230866,0.101550061,0.536556122,12.13244488,0.393527757,0.964968097,2.055328414,2.576398938,0.13952964,88.42586619,-2.140552941,2.390807296
O=C([O-])CCCO.[Na+],0.148257766,0.92596428,0.853053996,-4.749489917,20.63525601,27.46895212,0.197548114,0.078752196,0.181406756,0.065724272,0.40034396,0.082198575,0.194655712,15.40959025,0.245608454,0.965394747,1.76578827,1.088191229,0.069300678,77.02466753,-0.297888194,0.540680547
O=[32P]([O-])([O-])O.[Na+].[Na+],0.144479556,0.93896546,0.844771262,-4.763324437,22.32650919,32.71031906,0.182700176,0.08110624,0.168679524,0.064640936,0.387908876,0.081839955,0.250108876,18.61282944,0.201808875,0.929603061,2.406888488,1.272114447,0.072155159,69.61939375,-0.294250731,0.894582576
O=P([O-])([O-])O.[Na+].[Na+],0.144479556,0.93896546,0.844681884,-4.763324437,22.32650919,32.71031906,0.18557431,0.08110624,0.168679524,0.064640936,0.386823135,0.082307302,0.250108876,18.47388929,0.201808875,0.92960289,2.406888488,1.316345037,0.072155159,70.04013585,-0.330462026,0.894582576
O=P([O-])(O)O.[Na+],0.146450922,0.919658957,0.85590961,-4.783783531,22.47171603,41.60374603,0.190372507,0.082244077,0.177220798,0.064225402,0.389403565,0.082492054,0.301342908,16.80770143,0.200891073,0.941860473,2.606107157,1.645634011,0.073511083,78.04724102,-0.273531722,1.034244081
O.O.O.O.O.O.O.O.O.O=C([O-])[C@@H]1[O][Sb]2([O-])([O][Sb]34([OH])[O][C@H]([C@H](O)CO)[C@H]([O]3)[C@H](C(=O)[O-])[O]4)[O][C@H]([C@H](O)CO)[C@@H]1[O]2.[Na+].[Na+].[Na+],0.34113846,0.282872943,0.608382586,-6.346209274,51.14818198,11.93633885,0.215988438,0.085726483,0.178017063,0.06867676,0.506449463,0.105432331,0.682279302,0.0,0.316037413,0.648697397,2.38097546,0.643253596,0.151301754,68.2626785,-1.558643283,0.130655679
[Na+].[Na+].[S-2],0.163716014,0.930404713,0.843163996,-4.540092222,22.94818891,38.05172598,0.198732463,0.085049375,0.163975737,0.077711523,0.409912731,0.088668012,0.170050899,17.93333585,0.20999846,0.946613789,2.086896043,1.513191112,0.076331177,68.65757,-0.985393299,2.988258401
O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-].[Na+].[Na+],0.135721008,0.878788872,0.843834929,-5.048195922,17.04325534,5.965637307,0.207454245,0.078189619,0.170081412,0.056770441,0.388229282,0.082077342,0.167086621,11.92996949,0.184252092,0.953761889,1.741631143,0.661603819,0.067140024,69.78163753,-0.181703319,0.319186525
